chemical_class,buffer_m,lag_window_days,lbs_ai,acres_treated,tox_units_avian,tox_units_aquatic,n_sections_intersected,n_applications,location_id,survey_start,survey_end,spatial_join
Spinosyns,5000,60,0.3881,4.9664,0.000172,0.001702,2,3,BBS_CA_245_BUENA_VISTA_2015,2015-05-28,2015-06-10,plss_spatial
Organophosphates,500,90,19.9315,16.7769,0.508456,199.314733,2,9,BBS_CA_245_BUENA_VISTA_2015,2015-05-28,2015-06-10,plss_spatial
Pyrethroids,500,90,0.4447,5.672,0.000211,3.482746,1,4,BBS_CA_245_BUENA_VISTA_2015,2015-05-28,2015-06-10,plss_spatial
Diamides,1000,90,0.0724,0.8576,3.4e-05,0.003366,2,4,BBS_CA_245_BUENA_VISTA_2015,2015-05-28,2015-06-10,plss_spatial
Organophosphates,1000,90,80.3471,66.1973,2.049672,803.471461,4,17,BBS_CA_245_BUENA_VISTA_2015,2015-05-28,2015-06-10,plss_spatial
Pyrethroids,1000,90,1.6447,21.0559,0.000782,12.866518,2,5,BBS_CA_245_BUENA_VISTA_2015,2015-05-28,2015-06-10,plss_spatial
Restricted neonics,1000,90,0.0009,0.0179,2.8e-05,0.0,1,1,BBS_CA_245_BUENA_VISTA_2015,2015-05-28,2015-06-10,plss_spatial
Spinosyns,1000,90,0.0092,0.1182,4e-06,4.1e-05,1,1,BBS_CA_245_BUENA_VISTA_2015,2015-05-28,2015-06-10,plss_spatial
Diamides,2000,90,1.6173,18.9244,0.000769,0.076781,2,4,BBS_CA_245_BUENA_VISTA_2015,2015-05-28,2015-06-10,plss_spatial
Organophosphates,2000,90,345.82,249.5825,8.821938,3458.199524,7,20,BBS_CA_245_BUENA_VISTA_2015,2015-05-28,2015-06-10,plss_spatial
Pyrethroids,2000,90,3.3081,45.4494,0.001578,25.662039,5,11,BBS_CA_245_BUENA_VISTA_2015,2015-05-28,2015-06-10,plss_spatial
Restricted neonics,2000,90,0.867,3.232,0.027969,1e-05,3,4,BBS_CA_245_BUENA_VISTA_2015,2015-05-28,2015-06-10,plss_spatial
Spinosyns,2000,90,0.2131,2.7276,9.5e-05,0.000935,1,1,BBS_CA_245_BUENA_VISTA_2015,2015-05-28,2015-06-10,plss_spatial
Carbamates,5000,90,1.7005,7.5579,0.07027,0.223753,1,6,BBS_CA_245_BUENA_VISTA_2015,2015-05-28,2015-06-10,plss_spatial
Diamides,5000,90,7.4722,80.0597,0.003666,0.212179,7,11,BBS_CA_245_BUENA_VISTA_2015,2015-05-28,2015-06-10,plss_spatial
Organophosphates,5000,90,855.3773,653.9857,21.820819,8553.761538,22,54,BBS_CA_245_BUENA_VISTA_2015,2015-05-28,2015-06-10,plss_spatial
Pyrethroids,5000,90,81.5853,631.5603,0.043376,692.836879,27,69,BBS_CA_245_BUENA_VISTA_2015,2015-05-28,2015-06-10,plss_spatial
Restricted neonics,5000,90,25.4417,213.1032,0.273875,0.000541,8,13,BBS_CA_245_BUENA_VISTA_2015,2015-05-28,2015-06-10,plss_spatial
Spinosyns,5000,90,0.3931,5.0728,0.000175,0.001724,2,4,BBS_CA_245_BUENA_VISTA_2015,2015-05-28,2015-06-10,plss_spatial
Diamides,500,30,2.1524,23.0169,0.001076,0.035873,2,2,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,500,30,0.0376,0.3763,2.1e-05,0.342083,1,1,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Diamides,1000,30,7.6492,81.8019,0.003825,0.127487,2,2,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,1000,30,0.1389,1.389,7.7e-05,1.262764,1,1,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Diamides,2000,30,13.9055,148.7136,0.006953,0.231758,2,2,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,2000,30,0.2615,2.6401,0.000145,2.371881,2,3,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Diamides,5000,30,19.0564,197.7007,0.009528,0.317607,5,5,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,5000,30,1.4727,22.9476,0.000624,10.340694,7,17,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Restricted neonics,5000,30,0.0104,0.2128,0.000336,0.0,1,3,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Spinosyns,5000,30,0.0274,0.3505,1.2e-05,0.00012,1,1,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Diamides,500,60,2.9948,29.7736,0.001497,0.049913,2,4,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,500,60,0.9735,6.4835,0.000523,8.562636,2,3,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Diamides,1000,60,10.7589,106.7436,0.005379,0.179315,2,4,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,1000,60,3.4517,23.2358,0.00185,30.315971,3,4,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Restricted neonics,1000,60,0.0104,0.0212,0.000336,0.0,1,1,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Spinosyns,1000,60,0.0081,0.13,4e-06,3.6e-05,1,1,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Diamides,2000,60,19.7341,195.4631,0.009867,0.328902,2,4,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,2000,60,6.9325,46.3557,0.003721,60.976808,5,8,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Restricted neonics,2000,60,0.2535,0.5222,0.008176,3e-06,2,2,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Spinosyns,2000,60,0.1874,2.9992,8.3e-05,0.000822,1,1,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Carbamates,5000,60,9.6508,21.4461,0.398792,1.269837,2,11,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Diamides,5000,60,24.885,244.4502,0.012443,0.41475,5,7,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Organophosphates,5000,60,10.0907,21.4564,0.257135,100.801238,3,12,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,5000,60,52.5369,337.8782,0.027414,447.624388,17,45,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Restricted neonics,5000,60,3.9349,21.1423,0.089579,6.3e-05,5,9,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Spinosyns,5000,60,0.7043,10.9454,0.000332,0.001903,3,4,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Diamides,500,90,2.9948,29.7736,0.001497,0.049913,2,4,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Next-gen systemics,500,90,0.0533,0.2919,0.00023,1e-06,1,1,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,500,90,0.9735,6.4835,0.000523,8.562636,2,3,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Diamides,1000,90,10.7589,106.7436,0.005379,0.179315,2,4,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Next-gen systemics,1000,90,0.1882,1.0301,0.000811,2e-06,1,1,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Organophosphates,1000,90,0.6317,1.4851,0.009149,3.689659,1,4,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,1000,90,3.5045,24.9073,0.001863,30.545266,5,7,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Restricted neonics,1000,90,0.0104,0.0212,0.000336,0.0,1,1,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Spinosyns,1000,90,0.0081,0.13,4e-06,3.6e-05,1,1,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Diamides,2000,90,19.7341,195.4631,0.009867,0.328902,2,4,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Next-gen systemics,2000,90,0.3401,1.8616,0.001466,4e-06,1,1,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Organophosphates,2000,90,11.7106,27.6151,0.170506,68.738022,3,6,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,2000,90,7.8853,76.5555,0.003962,65.119727,8,12,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Restricted neonics,2000,90,0.2535,0.5222,0.008176,3e-06,2,2,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Spinosyns,2000,90,0.1874,2.9992,8.3e-05,0.000822,1,1,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Carbamates,5000,90,9.6508,21.4461,0.398792,1.269837,2,11,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Diamides,5000,90,24.885,244.4502,0.012443,0.41475,5,7,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Next-gen systemics,5000,90,0.3401,1.8616,0.001466,4e-06,1,1,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Organophosphates,5000,90,40.0655,106.3249,0.805164,318.837547,10,22,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Pyrethroids,5000,90,55.7233,426.6553,0.028362,463.679889,23,54,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Restricted neonics,5000,90,3.9349,21.1423,0.089579,6.3e-05,5,9,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Spinosyns,5000,90,0.7043,10.9454,0.000332,0.001903,3,4,BBS_CA_245_BUENA_VISTA_2016,2016-05-28,2016-06-10,plss_spatial
Diamides,500,30,0.2918,3.1169,0.000146,0.004864,1,1,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Pyrethroids,500,30,9.9649,43.7433,0.006506,71.324574,2,9,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Diamides,1000,30,1.0773,11.5059,0.000539,0.017956,1,1,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Organophosphates,1000,30,0.0011,0.0023,0.000107,1e-06,1,1,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Pyrethroids,1000,30,36.5458,160.7908,0.023884,261.117651,4,12,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Restricted neonics,1000,30,0.0176,0.0391,0.000568,0.0,1,2,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Spinosyns,1000,30,0.0101,0.1614,4e-06,4.4e-05,1,1,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Diamides,2000,30,2.0464,21.8553,0.001023,0.034106,2,2,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Organophosphates,2000,30,0.3717,0.7446,0.035399,0.000186,2,2,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Pyrethroids,2000,30,79.0687,364.5779,0.0507,584.253824,7,19,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Restricted neonics,2000,30,1.2425,3.8693,0.039079,1.5e-05,3,4,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Spinosyns,2000,30,0.2327,3.7235,0.000103,0.001021,1,1,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Diamides,5000,30,18.1472,202.4412,0.008926,0.486686,6,9,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Organophosphates,5000,30,3.2267,6.4591,0.307305,0.001613,4,4,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Pyrethroids,5000,30,212.5354,1113.3832,0.130791,1644.066729,22,56,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Restricted neonics,5000,30,22.5605,133.4906,0.441137,0.000392,8,15,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Spinosyns,5000,30,0.6679,9.848,0.000297,0.00293,2,4,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Carbamates,500,60,7.3685,7.536,0.003684,0.986406,2,2,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Diamides,500,60,0.2918,3.1169,0.000146,0.004864,1,1,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Pyrethroids,500,60,10.8337,47.891,0.006989,79.223073,2,12,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Carbamates,1000,60,26.6388,27.2444,0.013319,3.566101,2,2,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Diamides,1000,60,1.0773,11.5059,0.000539,0.017956,1,1,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Organophosphates,1000,60,0.0011,0.0023,0.000107,1e-06,1,1,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Pyrethroids,1000,60,39.6477,175.6292,0.025599,289.185518,5,16,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Restricted neonics,1000,60,0.0434,0.0917,0.0014,1e-06,2,3,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Spinosyns,1000,60,0.0101,0.1614,4e-06,4.4e-05,1,1,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Carbamates,2000,60,49.1122,50.2288,0.024556,6.574589,2,2,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Diamides,2000,60,2.0464,21.8553,0.001023,0.034106,2,2,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Organophosphates,2000,60,0.3717,0.7446,0.035399,0.000186,2,2,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Pyrethroids,2000,60,85.6201,397.371,0.054203,641.522939,10,29,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Restricted neonics,2000,60,1.843,5.0955,0.058451,2.2e-05,4,6,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Spinosyns,2000,60,0.2327,3.7235,0.000103,0.001021,1,1,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Carbamates,5000,60,49.1122,50.2288,0.024556,6.574589,2,2,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Diamides,5000,60,18.1472,202.4412,0.008926,0.486686,6,9,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Organophosphates,5000,60,3.401,6.5564,0.307791,0.250595,5,5,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Other neonics,5000,60,0.0119,0.0973,0.000122,0.0,1,1,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Pyrethroids,5000,60,303.3203,1640.0792,0.180424,2454.178776,31,99,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Restricted neonics,5000,60,30.545,166.6298,0.635419,0.000514,12,25,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Spinosyns,5000,60,0.9689,13.4693,0.000447,0.00323,3,8,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Carbamates,500,90,7.3685,7.536,0.003684,0.986406,2,2,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Diamides,500,90,0.2918,3.1169,0.000146,0.004864,1,1,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Pyrethroids,500,90,10.8337,47.891,0.006989,79.223073,2,12,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Carbamates,1000,90,26.6388,27.2444,0.013319,3.566101,2,2,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Diamides,1000,90,1.0773,11.5059,0.000539,0.017956,1,1,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Organophosphates,1000,90,0.0999,0.4228,0.002628,0.988254,2,2,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Pyrethroids,1000,90,39.6776,176.1606,0.025604,289.270986,5,18,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Restricted neonics,1000,90,0.0434,0.0917,0.0014,1e-06,2,3,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Spinosyns,1000,90,0.0101,0.1614,4e-06,4.4e-05,1,1,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Carbamates,2000,90,49.1122,50.2288,0.024556,6.574589,2,2,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Diamides,2000,90,2.0464,21.8553,0.001023,0.034106,2,2,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Organophosphates,2000,90,2.2363,8.5501,0.082966,18.64635,4,4,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Pyrethroids,2000,90,86.1488,407.0579,0.054294,643.065311,11,32,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Restricted neonics,2000,90,1.843,5.0955,0.058451,2.2e-05,4,6,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Spinosyns,2000,90,0.2327,3.7235,0.000103,0.001021,1,1,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Carbamates,5000,90,49.1122,50.2288,0.024556,6.574589,2,2,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Diamides,5000,90,18.1472,202.4412,0.008926,0.486686,6,9,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Organophosphates,5000,90,26.9047,93.5368,0.907376,235.287927,11,11,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Other neonics,5000,90,0.0119,0.0973,0.000122,0.0,1,1,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Pyrethroids,5000,90,306.5344,1727.4036,0.181204,2467.48682,34,105,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Restricted neonics,5000,90,30.545,166.6298,0.635419,0.000514,12,25,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Spinosyns,5000,90,0.9689,13.4693,0.000447,0.00323,3,8,BBS_CA_245_BUENA_VISTA_2017,2017-05-28,2017-06-10,plss_spatial
Diamides,500,30,0.0312,0.374,1.4e-05,0.002686,1,1,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,500,30,0.0156,0.374,4e-06,0.067746,1,1,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Diamides,1000,30,0.3882,4.7383,0.000173,0.033468,3,7,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,1000,30,0.2194,5.343,5.6e-05,0.953955,3,10,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Restricted neonics,1000,30,0.0126,0.0258,0.000408,0.0,2,2,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Spinosyns,1000,30,0.0069,0.1109,3e-06,3e-05,1,1,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Diamides,2000,30,7.0218,86.2357,0.003121,0.60533,5,9,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,2000,30,4.1009,100.3912,0.001038,17.830125,5,14,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Restricted neonics,2000,30,0.3121,0.6362,0.010066,4e-06,3,3,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Spinosyns,2000,30,0.1599,2.5578,7.1e-05,0.000701,1,1,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Diamides,5000,30,20.7963,252.7031,0.009243,1.792787,9,13,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,5000,30,31.4356,396.1694,0.01573,184.408518,19,44,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Restricted neonics,5000,30,7.9308,16.1353,0.255833,9.3e-05,8,14,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Spinosyns,5000,30,0.6312,11.9552,0.000281,0.002769,4,6,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Diamides,500,60,0.6154,7.5545,0.000273,0.053048,2,3,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,500,60,0.5656,8.4171,0.000104,1.76765,2,4,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Diamides,1000,60,2.5021,30.7208,0.001112,0.215696,4,9,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,1000,60,2.1866,34.3693,0.000416,7.066351,4,13,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Restricted neonics,1000,60,0.0126,0.0258,0.000408,0.0,2,2,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Spinosyns,1000,60,0.0069,0.1109,3e-06,3e-05,1,1,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Diamides,2000,60,10.9217,134.1726,0.004854,0.941528,6,11,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,2000,60,10.2818,166.5546,0.003136,52.558401,7,21,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Restricted neonics,2000,60,0.3121,0.6362,0.010066,4e-06,3,3,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Spinosyns,2000,60,0.1599,2.5578,7.1e-05,0.000701,1,1,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Carbamates,5000,60,6.1142,13.5872,0.252654,0.804505,1,2,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Diamides,5000,60,27.5276,335.4574,0.012234,2.373069,14,21,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,5000,60,91.5528,789.0963,0.04747,693.422218,26,72,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Restricted neonics,5000,60,14.7778,48.2767,0.440026,0.00019,11,17,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Spinosyns,5000,60,0.6312,11.9552,0.000281,0.002769,4,6,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Diamides,500,90,0.6154,7.5545,0.000273,0.053048,2,3,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,500,90,0.5656,8.4171,0.000104,1.76765,2,4,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Diamides,1000,90,2.5021,30.7208,0.001112,0.215696,4,9,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,1000,90,2.1866,34.3693,0.000416,7.066351,4,13,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Restricted neonics,1000,90,0.0126,0.0258,0.000408,0.0,2,2,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Spinosyns,1000,90,0.0069,0.1109,3e-06,3e-05,1,1,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Carbamates,2000,90,0.1329,0.1969,0.005492,0.017487,1,1,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Diamides,2000,90,10.9217,134.1726,0.004854,0.941528,6,11,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Organophosphates,2000,90,2.4133,4.8639,0.061563,24.132664,3,3,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,2000,90,10.4193,171.2216,0.003171,53.156398,9,23,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Restricted neonics,2000,90,0.3121,0.6362,0.010066,4e-06,3,3,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Spinosyns,2000,90,0.1599,2.5578,7.1e-05,0.000701,1,1,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Carbamates,5000,90,103.6948,158.1383,4.284908,13.64405,4,7,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Diamides,5000,90,27.5276,335.4574,0.012234,2.373069,14,21,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Organophosphates,5000,90,88.9361,177.999,2.268778,889.36093,6,8,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,5000,90,92.4882,820.8625,0.047707,697.489029,28,74,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Restricted neonics,5000,90,14.7778,48.2767,0.440026,0.00019,11,17,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Spinosyns,5000,90,0.6312,11.9552,0.000281,0.002769,4,6,BBS_CA_245_BUENA_VISTA_2018,2018-05-28,2018-06-10,plss_spatial
Pyrethroids,500,30,0.1982,1.2331,0.000102,1.677762,2,2,BBS_CA_245_BUENA_VISTA_2019,2019-05-28,2019-06-10,plss_spatial
