chemical_class,buffer_m,lag_window_days,lbs_ai,acres_treated,tox_units_avian,tox_units_aquatic,n_sections_intersected,n_applications,location_id,survey_start,survey_end,spatial_join
Organophosphates,2000,90,345.82,249.5825,8.821938,3458.199524,7,20,BBS_CA_245_BUENA_VISTA,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,2000,90,3.3081,45.4494,0.001578,25.662039,5,11,BBS_CA_245_BUENA_VISTA,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,2000,90,0.867,3.232,0.027969,1e-05,3,4,BBS_CA_245_BUENA_VISTA,2015-05-28,2023-06-10,plss_spatial
Spinosyns,2000,90,0.2131,2.7276,9.5e-05,0.000935,1,1,BBS_CA_245_BUENA_VISTA,2015-05-28,2023-06-10,plss_spatial
Carbamates,5000,90,1.7005,7.5579,0.07027,0.223753,1,6,BBS_CA_245_BUENA_VISTA,2015-05-28,2023-06-10,plss_spatial
Diamides,5000,90,7.4722,80.0597,0.003666,0.212179,7,11,BBS_CA_245_BUENA_VISTA,2015-05-28,2023-06-10,plss_spatial
Organophosphates,5000,90,855.3773,653.9857,21.820819,8553.761538,22,54,BBS_CA_245_BUENA_VISTA,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,5000,90,81.5853,631.5603,0.043376,692.836879,27,69,BBS_CA_245_BUENA_VISTA,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,5000,90,25.4417,213.1032,0.273875,0.000541,8,13,BBS_CA_245_BUENA_VISTA,2015-05-28,2023-06-10,plss_spatial
Spinosyns,5000,90,0.3931,5.0728,0.000175,0.001724,2,4,BBS_CA_245_BUENA_VISTA,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,500,30,0.12,1.9412,0.003872,1e-06,2,3,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Spinosyns,500,30,0.0803,1.0767,4e-05,9.7e-05,2,2,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,1000,30,0.4679,7.5677,0.015094,6e-06,2,3,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Spinosyns,1000,30,0.3107,4.1755,0.000154,0.000376,2,2,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Organophosphates,2000,30,0.3219,0.3426,0.008212,3.218936,1,1,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,2000,30,1.4662,23.7145,0.047298,1.7e-05,2,3,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Spinosyns,2000,30,0.9647,13.0002,0.000479,0.001174,2,2,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Diamides,5000,30,1.7771,36.191,0.000877,0.043546,3,4,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Organophosphates,5000,30,12.5179,12.4569,0.319334,125.179004,5,5,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,5000,30,1.08,28.3379,0.000289,4.640321,6,15,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,5000,30,3.9731,91.6751,0.054438,7.9e-05,3,5,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Spinosyns,5000,30,0.9913,13.3683,0.000492,0.001208,2,2,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Organophosphates,500,60,2.0933,2.7938,0.053401,20.93309,2,5,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,500,60,0.12,1.9412,0.003872,1e-06,2,3,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Spinosyns,500,60,0.0803,1.0767,4e-05,9.7e-05,2,2,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Organophosphates,1000,60,8.1289,10.8461,0.20737,81.289165,2,5,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,1000,60,0.4679,7.5677,0.015094,6e-06,2,3,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Spinosyns,1000,60,0.3107,4.1755,0.000154,0.000376,2,2,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Organophosphates,2000,60,25.875,34.3745,0.660076,258.7496,4,7,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,2000,60,1.4662,23.7145,0.047298,1.7e-05,2,3,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Spinosyns,2000,60,0.9647,13.0002,0.000479,0.001174,2,2,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Diamides,5000,60,7.2794,98.7303,0.003323,0.517884,7,15,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Organophosphates,5000,60,181.2998,148.8928,4.626302,1812.97992,10,23,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,5000,60,3.1098,71.3181,0.000726,12.107454,7,24,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,5000,60,4.0132,92.3244,0.05573,8e-05,4,6,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Spinosyns,5000,60,0.9915,13.3695,0.000492,0.001208,3,3,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Organophosphates,500,90,4.6301,4.735,1.180874,21.567294,2,8,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,500,90,0.1865,1.5539,1.9e-05,0.310789,2,2,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,500,90,0.12,1.9412,0.003872,1e-06,2,3,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Spinosyns,500,90,0.0803,1.0767,4e-05,9.7e-05,2,2,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Organophosphates,1000,90,18.0184,18.4139,4.602703,83.761539,2,8,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,1000,90,0.7249,6.0406,7.4e-05,1.208112,2,2,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,1000,90,0.4679,7.5677,0.015094,6e-06,2,3,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Spinosyns,1000,90,0.3107,4.1755,0.000154,0.000376,2,2,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Organophosphates,2000,90,61.3697,69.332,14.750802,282.512173,8,17,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,2000,90,2.2788,19.3716,0.000235,3.839404,3,3,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,2000,90,1.4662,23.7145,0.047298,1.7e-05,2,3,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Spinosyns,2000,90,0.9647,13.0002,0.000479,0.001174,2,2,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Diamides,5000,90,7.2794,98.7303,0.003323,0.517884,7,15,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Organophosphates,5000,90,324.6864,504.6013,24.47702,2530.895698,25,51,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,5000,90,7.8501,170.4478,0.001574,26.472761,13,30,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,5000,90,4.0132,92.3244,0.05573,8e-05,4,6,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Spinosyns,5000,90,0.9915,13.3695,0.000492,0.001208,3,3,BBS_CA_197_TIPTON,2015-05-28,2023-06-10,plss_spatial
Organophosphates,500,90,14.625,15.1003,4.972278,2.564729,2,3,BBS_CA_049_PALO_VERDE,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,500,90,0.2076,8.8502,0.000104,0.715756,1,2,BBS_CA_049_PALO_VERDE,2015-05-28,2023-06-10,plss_spatial
Organophosphates,1000,90,53.8329,61.2257,16.907444,8.443814,5,13,BBS_CA_049_PALO_VERDE,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,1000,90,1.1511,47.2763,0.000527,4.146205,4,18,BBS_CA_049_PALO_VERDE,2015-05-28,2023-06-10,plss_spatial
Organophosphates,2000,90,365.7758,520.885,89.567208,39.28724,12,35,BBS_CA_049_PALO_VERDE,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,2000,90,19.2742,736.4429,0.007307,74.953066,11,50,BBS_CA_049_PALO_VERDE,2015-05-28,2023-06-10,plss_spatial
Organophosphates,5000,90,1165.6538,1731.3689,270.338545,114.416129,15,41,BBS_CA_049_PALO_VERDE,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,5000,90,73.8816,2777.2626,0.026618,292.383354,14,61,BBS_CA_049_PALO_VERDE,2015-05-28,2023-06-10,plss_spatial
Diamides,500,30,3.4329,36.1585,0.001586,0.220141,2,3,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,500,30,0.8741,8.728,0.000486,7.946492,1,1,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,500,30,1.7615,22.1936,0.056821,2.1e-05,1,1,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Diamides,1000,30,11.3253,121.7426,0.005185,0.786212,5,11,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,1000,30,2.5431,24.2025,0.001551,19.404471,3,4,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,1000,30,6.8489,86.2932,0.220931,8.1e-05,3,5,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Spinosyns,1000,30,0.0108,0.2116,5e-06,4.7e-05,1,1,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Diamides,2000,30,37.8669,397.3082,0.017466,2.468198,7,15,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,2000,30,8.8638,83.9584,0.006545,34.869782,6,8,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,2000,30,21.6444,272.7105,0.698205,0.000255,3,5,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Spinosyns,2000,30,0.4307,7.5018,0.000196,0.001639,2,2,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Diamides,5000,30,159.6815,1472.6773,0.07755,5.528409,14,28,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,5000,30,28.1623,592.1341,0.016947,107.362268,13,17,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,5000,30,91.9657,479.2956,2.966637,0.001082,4,6,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Spinosyns,5000,30,2.7592,25.0,0.001351,0.004483,2,2,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Diamides,500,60,3.4329,36.1585,0.001586,0.220141,2,3,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,500,60,2.8401,26.1841,0.002118,12.294888,1,5,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,500,60,1.7615,22.1936,0.056821,2.1e-05,1,1,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Diamides,1000,60,11.3253,121.7426,0.005185,0.786212,5,11,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Organophosphates,1000,60,4.3212,2.3951,0.031297,13.437852,3,4,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,1000,60,8.502,94.3876,0.005757,37.388055,5,16,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,1000,60,6.8489,86.2932,0.220931,8.1e-05,3,5,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Spinosyns,1000,60,0.0108,0.2116,5e-06,4.7e-05,1,1,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Diamides,2000,60,37.8669,397.3082,0.017466,2.468198,7,15,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Organophosphates,2000,60,59.0271,32.5162,0.597445,247.654774,3,4,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,2000,60,32.3505,550.1629,0.015801,138.272486,8,22,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,2000,60,21.6444,272.7105,0.698205,0.000255,3,5,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Spinosyns,2000,60,0.656,8.8794,0.000308,0.001865,2,6,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Diamides,5000,60,162.1315,1507.6773,0.078639,5.739616,14,29,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Organophosphates,5000,60,97.2374,65.8177,1.678177,367.623311,4,5,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,5000,60,86.1676,1532.2266,0.0491,314.39551,19,49,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,5000,60,92.3073,482.0181,2.975025,0.001086,6,8,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Spinosyns,5000,60,23.0605,175.5002,0.011502,0.024785,4,12,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Diamides,500,90,3.4329,36.1585,0.001586,0.220141,2,3,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,500,90,2.8401,26.1841,0.002118,12.294888,1,5,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,500,90,1.7615,22.1936,0.056821,2.1e-05,1,1,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Diamides,1000,90,11.3253,121.7426,0.005185,0.786212,5,11,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Organophosphates,1000,90,4.3212,2.3951,0.031297,13.437852,3,4,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,1000,90,8.502,94.3876,0.005757,37.388055,5,16,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,1000,90,6.8489,86.2932,0.220931,8.1e-05,3,5,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Spinosyns,1000,90,0.0108,0.2116,5e-06,4.7e-05,1,1,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Diamides,2000,90,37.8669,397.3082,0.017466,2.468198,7,15,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Organophosphates,2000,90,59.0271,32.5162,0.597445,247.654774,3,4,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,2000,90,33.8974,578.5131,0.016397,144.739353,8,26,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,2000,90,21.6444,272.7105,0.698205,0.000255,3,5,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Spinosyns,2000,90,0.8361,11.7794,0.000398,0.002045,3,11,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Diamides,5000,90,162.1315,1507.6773,0.078639,5.739616,14,29,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Organophosphates,5000,90,140.2597,175.7353,4.948204,486.290346,6,11,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,5000,90,99.5661,1838.4484,0.055875,368.369355,19,60,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,5000,90,92.3073,482.0181,2.975025,0.001086,6,8,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Spinosyns,5000,90,31.4292,310.2965,0.015686,0.033153,6,18,BBS_CA_155_WESTLEY,2015-05-28,2023-06-10,plss_spatial
Diamides,2000,30,2.8546,30.4858,0.001427,0.047577,1,1,BBS_CA_033_BAKERSFIELD,2015-05-28,2023-06-10,plss_spatial
Carbamates,5000,30,23.2715,7.3548,0.011636,3.115324,1,4,BBS_CA_033_BAKERSFIELD,2015-05-28,2023-06-10,plss_spatial
Diamides,5000,30,27.2555,291.1809,0.013628,0.454258,3,3,BBS_CA_033_BAKERSFIELD,2015-05-28,2023-06-10,plss_spatial
Organophosphates,5000,30,17.1186,16.9979,0.329203,48.910224,1,1,BBS_CA_033_BAKERSFIELD,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,5000,30,3.6379,49.3446,0.001969,30.14331,6,15,BBS_CA_033_BAKERSFIELD,2015-05-28,2023-06-10,plss_spatial
Spinosyns,5000,30,1.7561,22.4886,0.00078,0.007702,1,2,BBS_CA_033_BAKERSFIELD,2015-05-28,2023-06-10,plss_spatial
Diamides,2000,60,2.8546,30.4858,0.001427,0.047577,1,1,BBS_CA_033_BAKERSFIELD,2015-05-28,2023-06-10,plss_spatial
Carbamates,5000,60,167.9815,296.7749,0.083991,22.487486,4,12,BBS_CA_033_BAKERSFIELD,2015-05-28,2023-06-10,plss_spatial
Diamides,5000,60,27.2555,291.1809,0.013628,0.454258,3,3,BBS_CA_033_BAKERSFIELD,2015-05-28,2023-06-10,plss_spatial
Organophosphates,5000,60,17.1186,16.9979,0.329203,48.910224,1,1,BBS_CA_033_BAKERSFIELD,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,5000,60,3.9561,53.2514,0.002146,33.036579,6,22,BBS_CA_033_BAKERSFIELD,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,5000,60,0.1324,0.3502,0.004272,2e-06,1,1,BBS_CA_033_BAKERSFIELD,2015-05-28,2023-06-10,plss_spatial
Spinosyns,5000,60,1.7561,22.4886,0.00078,0.007702,1,2,BBS_CA_033_BAKERSFIELD,2015-05-28,2023-06-10,plss_spatial
Diamides,2000,90,2.8546,30.4858,0.001427,0.047577,1,1,BBS_CA_033_BAKERSFIELD,2015-05-28,2023-06-10,plss_spatial
Organophosphates,2000,90,32.1975,33.297,0.821364,321.974556,4,7,BBS_CA_033_BAKERSFIELD,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,2000,90,0.0514,1.6311,1.3e-05,0.223547,1,1,BBS_CA_033_BAKERSFIELD,2015-05-28,2023-06-10,plss_spatial
Carbamates,5000,90,175.3209,307.651,0.38727,23.453192,7,16,BBS_CA_033_BAKERSFIELD,2015-05-28,2023-06-10,plss_spatial
Diamides,5000,90,27.2555,291.1809,0.013628,0.454258,3,3,BBS_CA_033_BAKERSFIELD,2015-05-28,2023-06-10,plss_spatial
Organophosphates,5000,90,436.4538,562.6387,11.312378,4201.269209,15,40,BBS_CA_033_BAKERSFIELD,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,5000,90,4.7385,71.8938,0.00244,37.947749,8,31,BBS_CA_033_BAKERSFIELD,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,5000,90,0.1324,0.3502,0.004272,2e-06,1,1,BBS_CA_033_BAKERSFIELD,2015-05-28,2023-06-10,plss_spatial
Spinosyns,5000,90,1.7561,22.4886,0.00078,0.007702,1,2,BBS_CA_033_BAKERSFIELD,2015-05-28,2023-06-10,plss_spatial
Carbamates,500,30,3.6881,9.2204,0.001844,0.493728,1,4,BBS_CA_187_ZAMORA,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,500,30,0.5988,25.7175,0.000152,2.603568,2,4,BBS_CA_187_ZAMORA,2015-05-28,2023-06-10,plss_spatial
Carbamates,1000,30,16.2527,40.6316,0.008126,2.175724,1,4,BBS_CA_187_ZAMORA,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,1000,30,2.7247,116.8297,0.00069,11.846662,2,4,BBS_CA_187_ZAMORA,2015-05-28,2023-06-10,plss_spatial
Carbamates,2000,30,56.2015,140.5037,0.028101,7.523627,1,4,BBS_CA_187_ZAMORA,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,2000,30,11.3509,475.8932,0.002874,49.351594,6,14,BBS_CA_187_ZAMORA,2015-05-28,2023-06-10,plss_spatial
Carbamates,5000,30,135.863,351.1116,18.936917,10.380336,4,8,BBS_CA_187_ZAMORA,2015-05-28,2023-06-10,plss_spatial
Diamides,5000,30,0.4557,5.2077,0.000203,0.039282,1,3,BBS_CA_187_ZAMORA,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,5000,30,49.0235,1861.1229,0.01354,230.017608,22,44,BBS_CA_187_ZAMORA,2015-05-28,2023-06-10,plss_spatial
Restricted neonics,5000,30,1.453,117.3142,0.015631,1.5e-05,5,6,BBS_CA_187_ZAMORA,2015-05-28,2023-06-10,plss_spatial
Spinosyns,5000,30,0.2394,4.0446,0.000106,0.00105,2,2,BBS_CA_187_ZAMORA,2015-05-28,2023-06-10,plss_spatial
Carbamates,500,60,7.4544,50.3425,0.003727,0.997917,3,9,BBS_CA_187_ZAMORA,2015-05-28,2023-06-10,plss_spatial
Pyrethroids,500,60,0.761,31.1356,0.000193,3.30859,3,5,BBS_CA_187_ZAMORA,2015-05-28,2023-06-10,plss_spatial
